d_shift_reg est 2cd68c64 
d_shift_reg est 2f7a852c 
d_shift_reg est 60ee2570 
d_shift_reg est 4adac94e 
d_shift_reg est 747cd69e 
d_shift_reg est 59554656 
d_shift_reg est 9e9cbee 
d_shift_reg est 1348d60 
d_shift_reg est 3d53cabc 
d_shift_reg est 14ee56a2 
d_shift_reg est 226df5bc 
d_shift_reg est 29040b1a 
d_shift_reg est 3661791c 
d_shift_reg est 316f5d22 
d_shift_reg est 6dccca4c 
d_shift_reg est 522e216a 
d_shift_reg est 72cbf2f8 
d_shift_reg est 4e8050ac 
d_shift_reg est 125c155e 
d_shift_reg est 2e9934e8 
d_shift_reg est 129f562c 
d_shift_reg est 57ed4760 
d_shift_reg est 5a2ecbd4 
d_shift_reg est 44462986 
d_shift_reg est 62c90ba0 
d_shift_reg est 28734f76 
d_shift_reg est e0e849a 
d_shift_reg est fd8495c 
d_shift_reg est 30890822 
d_shift_reg est 29194708 
d_shift_reg est 32eadf78 
d_shift_reg est 6d0c7ad6 
d_shift_reg est 47abcbfa 
d_shift_reg est 5c848e32 
d_shift_reg est 5bee8f18 
d_shift_reg est 6878dc12 
d_shift_reg est 78a38788 
d_shift_reg est 4bcfc756 
d_shift_reg est 4baa5b54 
d_shift_reg est 1226528a 
d_shift_reg est 290cb550 
d_shift_reg est 73356eb8 
d_shift_reg est 694ae54a 
d_shift_reg est 1aaab5aa 
d_shift_reg est 55b55aaa 
d_shift_reg est 5ab556ac 
d_shift_reg est 54ad6aaa 
d_shift_reg est 295656b6 
d_shift_reg est 5ad6556a 
d_shift_reg est 55b9caae 
d_shift_reg est 56ce5ce4 
d_shift_reg est 56ab5aaa 
d_shift_reg est 556a5694 
d_shift_reg est 6ab556d4 
d_shift_reg est 552aa7aa 
d_shift_reg est 26b3695a 
d_shift_reg est 15aaaaaa 
d_shift_reg est 695aab5a 
d_shift_reg est 5554ab56 
d_shift_reg est 2b56b54a 
d_shift_reg est 556acb56 
d_shift_reg est 556aab56 
d_shift_reg est 6b54ad6c 
d_shift_reg est 5ab5ad4a 
d_shift_reg est 4b6ad56a 
d_shift_reg est 4d4aaab4 
d_shift_reg est 52a724d4 
d_shift_reg est 56d2556a 
d_shift_reg est 5ad6ad54 
d_shift_reg est 56b5955a 
d_shift_reg est 66d552aa 
d_shift_reg est 56b5aab4 
d_shift_reg est 36aaad6a 
d_shift_reg est 5556aada 
d_shift_reg est 697555ec 
d_shift_reg est 32ad5aa6 
d_shift_reg est 52b56ab4 
d_shift_reg est 2db36b54 
d_shift_reg est 2a9d9ad4 
d_shift_reg est 5ad553ae 
d_shift_reg est 285abc8 
d_shift_reg est 6f77bf72 
d_shift_reg est 77818284 
d_shift_reg est 69e8db9c 
d_shift_reg est 26e5a7a2 
d_shift_reg est 2d465b64 
d_shift_reg est 5d451554 
d_shift_reg est 55555446 
d_shift_reg est 54552aaa 
d_shift_reg est 6aaaaa88 
d_shift_reg est 10405ea0 
d_shift_reg est 508f554 
d_shift_reg est 28d246 
d_shift_reg est 352ad4aa 
d_shift_reg est 2ab02a08 
d_shift_reg est 46aaa2a0 
d_shift_reg est 5568ab54 
d_shift_reg est 12854aaa 
d_shift_reg est 6d520050 
d_shift_reg est 629c016a 
d_shift_reg est 366bfcfe 
d_shift_reg est 4e68cade 
d_shift_reg est 322e7cec 
d_shift_reg est 7f2d755a 
d_shift_reg est 76ad617c 
d_shift_reg est 76708532 
d_shift_reg est f71e79a 
d_shift_reg est 47af5df8 
d_shift_reg est 20819598 
d_shift_reg est 13cf2aa8 
d_shift_reg est 5fc44d4c 
d_shift_reg est 13b0c3e8 
d_shift_reg est 4303036e 
d_shift_reg est 586ee6e2 
d_shift_reg est 5f0e6970 
d_shift_reg est 5344ff6e 
d_shift_reg est 2ed318fc 
d_shift_reg est 2d6af006 
d_shift_reg est 4272f4e2 
d_shift_reg est 64f3cad4 
d_shift_reg est 17455b52 
d_shift_reg est 6f2c6128 
d_shift_reg est 4fab0eaa 
d_shift_reg est 65951ba6 
d_shift_reg est 39a9e482 
d_shift_reg est 2dd8387c 
d_shift_reg est db83816 
d_shift_reg est 27b1056c 
d_shift_reg est 2f02154c 
d_shift_reg est 1db51784 
d_shift_reg est dc947b2 
d_shift_reg est 55298792 
d_shift_reg est 5d5687dc 
d_shift_reg est 157aa7da 
d_shift_reg est 40d5085a 
d_shift_reg est 67d9c5d8 
d_shift_reg est 2c243b4e 
d_shift_reg est 6e601208 
d_shift_reg est 79df94bc 
d_shift_reg est 2531f97e 
d_shift_reg est 1936a2d6 
d_shift_reg est 31aaa72e 
d_shift_reg est 37b0ead4 
d_shift_reg est 3a00c96 
d_shift_reg est 654996ec 
d_shift_reg est b701b0 
d_shift_reg est 480d3b0 
d_shift_reg est 4a120c20 
d_shift_reg est 12304024 
d_shift_reg est 5a410000 
d_shift_reg est 7e4e4624 
d_shift_reg est 39106964 
d_shift_reg est 1d402710 
d_shift_reg est 4609c828 
d_shift_reg est 22b4822 
d_shift_reg est 223551b6 
d_shift_reg est 356eed50 
d_shift_reg est 675e67b6 
d_shift_reg est 5afbb7be 
d_shift_reg est 752888d2 
d_shift_reg est 41541f7c 
d_shift_reg est 77fffdf6 
d_shift_reg est 2aaeaeba 
d_shift_reg est 1f41aaf0 
d_shift_reg est 630e2524 
d_shift_reg est 9eeb714 
d_shift_reg est f75f246 
d_shift_reg est 13cd764a 
d_shift_reg est d176f1e 
d_shift_reg est 7ea725ba 
d_shift_reg est 1bcdd5ae 
d_shift_reg est 3dfcb958 
d_shift_reg est 5fe50ed0 
d_shift_reg est 57bb19fe 
d_shift_reg est 79eeb3be 
d_shift_reg est 424316d2 
d_shift_reg est 5b2d57d2 
d_shift_reg est 7daf4ba6 
d_shift_reg est 3d9f0d0a 
d_shift_reg est 1c0b9bc4 
d_shift_reg est 2a56295c 
d_shift_reg est 4c547414 
d_shift_reg est 43cebf22 
d_shift_reg est 12793270 
d_shift_reg est 50c5292 
d_shift_reg est 18013ea8 
d_shift_reg est 2b758ca4 
d_shift_reg est 3e088322 
d_shift_reg est 1b0bc054 
d_shift_reg est 3698330c 
d_shift_reg est 7ce6f930 
d_shift_reg est 1b7a7f6e 
d_shift_reg est 456f095a 
d_shift_reg est 73afb33c 
d_shift_reg est 529e980c 
d_shift_reg est 3eec8762 
d_shift_reg est 7d456df4 
d_shift_reg est 6edd64e2 
d_shift_reg est 71d0e6d4 
d_shift_reg est 33bd9c7e 
d_shift_reg est 53d60f9a 
d_shift_reg est 27393c9e 
d_shift_reg est 709b347c 
d_shift_reg est 22aaa2aa 
d_shift_reg est 2623eaaa 
d_shift_reg est 4f8fff5c 
d_shift_reg est 50f6e43a 
d_shift_reg est 29465fb6 
d_shift_reg est 6bf7f2ea 
d_shift_reg est 6e1e436a 
d_shift_reg est c1d1244 
d_shift_reg est 33096fce 
d_shift_reg est 5aaa6732 
d_shift_reg est 5a002842 
d_shift_reg est 3bd58ee0 
d_shift_reg est 25ae277c 
d_shift_reg est 7a5daf0e 
d_shift_reg est 12aaeae 
d_shift_reg est 3eaefeee 
d_shift_reg est 369796c2 
d_shift_reg est 2e7a88a 
d_shift_reg est 419e9fce 
d_shift_reg est 66b39844 
d_shift_reg est 3742ffe0 
d_shift_reg est 48c7525c 
d_shift_reg est 56398644 
d_shift_reg est 15555554 
d_shift_reg est e4d74f6 
d_shift_reg est 3a64c4d8 
d_shift_reg est 7d9a4a28 
d_shift_reg est 6a363536 
d_shift_reg est 5f6dc8be 
d_shift_reg est 5d84f912 
d_shift_reg est 480f4cd6 
d_shift_reg est 45c5b70a 
d_shift_reg est 397a370c 
d_shift_reg est 7e94d396 
d_shift_reg est 2858238 
d_shift_reg est 1fc2ad42 
d_shift_reg est 1a37762 
d_shift_reg est de17674 
d_shift_reg est 73e45fcc 
d_shift_reg est 2a6c60f4 
d_shift_reg est 1f73bcda 
d_shift_reg est 77756d58 
d_shift_reg est 57e3db0e 
d_shift_reg est 2b3fffee 
d_shift_reg est 6afadefc 
d_shift_reg est 569e614c 
d_shift_reg est 1c26042e 
d_shift_reg est 7f7bd420 
d_shift_reg est 7387a8bc 
d_shift_reg est 3bbdb6b6 
d_shift_reg est 5093c32 
d_shift_reg est 18794b5a 
d_shift_reg est 12263b66 
d_shift_reg est 6cc53374 
d_shift_reg est 3927ab02 
d_shift_reg est 6f0f0daa 
d_shift_reg est 4654b0ae 
d_shift_reg est 5500f76e 
d_shift_reg est efdd29e 
d_shift_reg est 7955f71e 
d_shift_reg est 2e2cd174 
d_shift_reg est 7f223b46 
d_shift_reg est 3d945834 
d_shift_reg est 16f37f90 
d_shift_reg est 602aa8a 
d_shift_reg est 2a34b738 
d_shift_reg est 45a9995e 
d_shift_reg est 2e6417a2 
d_shift_reg est fb161a8 
d_shift_reg est 24a9cdfa 
d_shift_reg est 378bae1e 
d_shift_reg est 73cb5dfe 
d_shift_reg est 22f656ac 
d_shift_reg est 371229ea 
d_shift_reg est db7b5fa 
d_shift_reg est 2cd997e 
d_shift_reg est 647b2e5e 
d_shift_reg est 3bba3d6e 
d_shift_reg est 3fb74686 
d_shift_reg est 577d55b6 
d_shift_reg est 556742e2 
d_shift_reg est 2daeb5c6 
d_shift_reg est 22a859b4 
d_shift_reg est 76537b7c 
d_shift_reg est 6fafde8a 
d_shift_reg est 1189dcca 
d_shift_reg est 68f37250 
d_shift_reg est 72048d70 
d_shift_reg est 1e0ea28c 
d_shift_reg est 3fde3a22 
d_shift_reg est 59207ad8 
d_shift_reg est 6c6aa5aa 
d_shift_reg est 2f90cff6 
d_shift_reg est 445a97bc 
d_shift_reg est 1714fda 
d_shift_reg est 7a15937e 
d_shift_reg est 1232b690 
d_shift_reg est 518eef8e 
d_shift_reg est 34eb361a 
d_shift_reg est 2b55faac 
d_shift_reg est 27644d22 
d_shift_reg est 41b99934 
d_shift_reg est 195fe502 
d_shift_reg est 772aa51a 
d_shift_reg est 22890f54 
d_shift_reg est 32a9b5e 
d_shift_reg est 2fffb2c 
d_shift_reg est 1068cc8c 
d_shift_reg est 210a0b54 
d_shift_reg est 7c6c01a 
d_shift_reg est 62ddfb34 
d_shift_reg est 2b629ff8 
d_shift_reg est 44bf22ee 
d_shift_reg est 48954b42 
d_shift_reg est 74510246 
d_shift_reg est 17ffe1b2 
d_shift_reg est 4a0f7fa2 
d_shift_reg est 5ad11156 
d_shift_reg est 562ff970 
d_shift_reg est 275deda 
d_shift_reg est 56914e92 
d_shift_reg est 142bbecc 
d_shift_reg est 5b33c596 
d_shift_reg est 3f335cf4 
d_shift_reg est 1bfed3f8 
d_shift_reg est 795b24d0 
d_shift_reg est 54cd648e 
d_shift_reg est 1e95ec30 
d_shift_reg est 12147b90 
d_shift_reg est 3e255e96 
d_shift_reg est 367b3542 
d_shift_reg est 449ed20e 
d_shift_reg est 1c4f0588 
d_shift_reg est 5cac64aa 
d_shift_reg est 5a76b454 
d_shift_reg est 9eb7ba2 
d_shift_reg est 37df688e 
d_shift_reg est 566b64be 
d_shift_reg est 4aa98f1e 
d_shift_reg est 5705f910 
d_shift_reg est 55d710d2 
d_shift_reg est 1c84817c 
d_shift_reg est 201128c4 
d_shift_reg est 47afd9b0 
d_shift_reg est 52b2f252 
d_shift_reg est 24c9554a 
d_shift_reg est 772494d4 
d_shift_reg est 37333406 
d_shift_reg est 75b1d7a2 
d_shift_reg est 5fdfed42 
d_shift_reg est b3dff5e 
d_shift_reg est 32c77d8e 
d_shift_reg est 6f2bed32 
d_shift_reg est 1d1ff286 
d_shift_reg est 2bd6fb44 
d_shift_reg est 312d695e 
d_shift_reg est 70f996ce 
d_shift_reg est 39942612 
d_shift_reg est 6c86bbd2 
d_shift_reg est 6d52a25c 
d_shift_reg est 46e0130a 
d_shift_reg est 51d5563a 
d_shift_reg est 29ca52a0 
d_shift_reg est 50b7c13a 
d_shift_reg est 20061976 
d_shift_reg est 7cb73510 
d_shift_reg est 3c4c894a 
d_shift_reg est 6b2b04e2 
d_shift_reg est 2e8633ac 
d_shift_reg est c98aad4 
d_shift_reg est 5c061992 
d_shift_reg est 60a4e33e 
d_shift_reg est 7e3771de 
d_shift_reg est 6b3ec8e2 
d_shift_reg est 3dcde218 
d_shift_reg est 5cffcab6 
d_shift_reg est 675591e 
d_shift_reg est 2d48b4aa 
d_shift_reg est dd8094c 
d_shift_reg est 5b315e4 
d_shift_reg est 603d5dea 
d_shift_reg est 6c42ed4 
d_shift_reg est fa4af02 
d_shift_reg est 15cb4fd6 
d_shift_reg est 3948cdac 
d_shift_reg est 3d90c0e2 
d_shift_reg est 7dbd7b8e 
d_shift_reg est 4cb8319c 
d_shift_reg est 4dca6fd0 
d_shift_reg est 1c838568 
d_shift_reg est 7c5ea96e 
d_shift_reg est 595028f2 
d_shift_reg est 54d203fc 
d_shift_reg est a368dae 
d_shift_reg est aa40d56 
d_shift_reg est 43d4f3bc 
d_shift_reg est 1d28a73a 
d_shift_reg est 31fb69f2 
d_shift_reg est 34bda58c 
d_shift_reg est de3022a 
d_shift_reg est 652ca344 
d_shift_reg est 7ffe7fb2 
d_shift_reg est 7b395964 
d_shift_reg est 5726d492 
d_shift_reg est 4f217fa6 
d_shift_reg est 4987a930 
d_shift_reg est 2e87e88e 
d_shift_reg est 65514904 
d_shift_reg est 522b7f56 
d_shift_reg est b41b600 
d_shift_reg est 26dcea72 
d_shift_reg est 1402046 
d_shift_reg est 2489550 
d_shift_reg est 10515554 
d_shift_reg est 6aa45104 
d_shift_reg est 5554aab4 
d_shift_reg est a555150 
d_shift_reg est 6ab15554 
d_shift_reg est 55aaaa44 
d_shift_reg est 2228b554 
d_shift_reg est 15a22aaa 
d_shift_reg est 555ac500 
d_shift_reg est 44555654 
d_shift_reg est 5556aaa4 
d_shift_reg est 5542a000 
d_shift_reg est 3555554a 
d_shift_reg est 4e86faa0 
d_shift_reg est 4db9b330 
d_shift_reg est 6feeedf8 
d_shift_reg est 1279173e 
d_shift_reg est 75f543cc 
d_shift_reg est 26f7294 
d_shift_reg est 70f5aa28 
d_shift_reg est 37fcffe2 
d_shift_reg est 3fe03878 
d_shift_reg est 7f63d148 
d_shift_reg est 33d7fe8a 
d_shift_reg est 77826f0c 
d_shift_reg est 3f351ece 
d_shift_reg est 75fbf2e6 
d_shift_reg est 44bc5382 
d_shift_reg est b2d3b94 
d_shift_reg est 44c7faca 
d_shift_reg est 5ddb578a 
d_shift_reg est 5b46df84 
d_shift_reg est 6fc6c6d6 
d_shift_reg est dbcc31e 
d_shift_reg est 3284bfbc 
d_shift_reg est 6010e840 
d_shift_reg est 725cd532 
d_shift_reg est 3c22b6d0 
d_shift_reg est 302b4b04 
d_shift_reg est 535bb2ba 
d_shift_reg est 3b75ba12 
d_shift_reg est 43ba797e 
d_shift_reg est 5f6b3f84 
d_shift_reg est 7dc76594 
d_shift_reg est 45ec6dce 
d_shift_reg est b2e6f72 
d_shift_reg est 2ed564d4 
d_shift_reg est 3d69c988 
d_shift_reg est 359e264a 
d_shift_reg est 3be25a 
d_shift_reg est 733835a8 
d_shift_reg est 723b9514 
d_shift_reg est 4389d546 
d_shift_reg est 4f6eb57e 
d_shift_reg est 75f76e7e 
d_shift_reg est 3d53eebe 
d_shift_reg est 3dfaf7e4 
d_shift_reg est 57fcdf86 
d_shift_reg est 7bf468ee 
d_shift_reg est 69fd7ede 
d_shift_reg est 7ff9f712 
d_shift_reg est 1f58b5ae 
d_shift_reg est 5e3fbb9e 
d_shift_reg est 1effd7d6 
d_shift_reg est 79e2e8fe 
d_shift_reg est 4ceef15c 
d_shift_reg est 7121089e 
d_shift_reg est 61df5f9e 
d_shift_reg est 496745de 
d_shift_reg est 3e66517a 
d_shift_reg est 50fe8bfe 
d_shift_reg est 68db5eda 
d_shift_reg est 7a6e53bc 
d_shift_reg est 74b51e52 
d_shift_reg est 5ed49cc2 
d_shift_reg est 10a80010 
d_shift_reg est 5bd12916 
d_shift_reg est 768fdbbe 
d_shift_reg est 59d8db72 
d_shift_reg est 40d2f538 
d_shift_reg est 7d82b45e 
d_shift_reg est 4b552b64 
d_shift_reg est 244c32b6 
d_shift_reg est 7e722fd4 
d_shift_reg est 675df9a0 
d_shift_reg est 291e1844 
d_shift_reg est 31f092ea 
d_shift_reg est 29d7daae 
d_shift_reg est 2171adcc 
d_shift_reg est 588f5c90 
d_shift_reg est 5705fcd6 
d_shift_reg est 4da5d33e 
d_shift_reg est af6baa6 
d_shift_reg est 36f32c7c 
d_shift_reg est 54d73c3e 
d_shift_reg est 1906f3b0 
d_shift_reg est 2976a8b2 
d_shift_reg est 108308a 
d_shift_reg est 75042602 
d_shift_reg est 1c0c5180 
d_shift_reg est 14d61814 
d_shift_reg est 514a5ea0 
d_shift_reg est 122d0996 
d_shift_reg est 378655b8 
d_shift_reg est 5e925558 
d_shift_reg est 3a698464 
d_shift_reg est 5756c9b0 
d_shift_reg est 7ec0fe5c 
d_shift_reg est 6203742 
d_shift_reg est 3a38340e 
d_shift_reg est 48746488 
d_shift_reg est c1aa1ce 
d_shift_reg est 40413b0 
d_shift_reg est 6aaab648 
d_shift_reg est 529d3594 
d_shift_reg est 6521d046 
d_shift_reg est 128e0148 
d_shift_reg est 7776ad52 
d_shift_reg est 6872bb62 
d_shift_reg est 3d05ee82 
d_shift_reg est 239086 
d_shift_reg est 3fff9df4 
d_shift_reg est 5f75749e 
d_shift_reg est 27b6fbde 
d_shift_reg est 79aa5ffe 
d_shift_reg est 3e14d87e 
d_shift_reg est 7e3d95fa 
d_shift_reg est 6df43b18 
d_shift_reg est 357a2bbc 
d_shift_reg est 6fc5ff76 
d_shift_reg est 75d77ffa 
d_shift_reg est 3fcfc5fc 
d_shift_reg est 31bbbadc 
d_shift_reg est 3afef5d2 
d_shift_reg est 2744d9da 
d_shift_reg est 3cf9dd7c 
d_shift_reg est 1b4f353c 
d_shift_reg est 6ffdae6c 
d_shift_reg est 56eb435e 
d_shift_reg est 155a3a5a 
d_shift_reg est 4ca5b49e 
d_shift_reg est 7dd9afac 
d_shift_reg est 660d4f56 
d_shift_reg est 2b4d46da 
d_shift_reg est 39a455aa 
d_shift_reg est 7bca364 
d_shift_reg est 54bcbfd0 
d_shift_reg est 2a36a716 
d_shift_reg est 7a454d52 
d_shift_reg est 59e58d92 
d_shift_reg est 5f2d2d5a 
d_shift_reg est 2b45d436 
d_shift_reg est 532e2f94 
d_shift_reg est 7778d2c2 
d_shift_reg est 3efd7ce6 
d_shift_reg est 5dd6292a 
d_shift_reg est 79c5ca2c 
d_shift_reg est 2af05cb2 
d_shift_reg est 2bfb959c 
d_shift_reg est 4aae1cdc 
d_shift_reg est 11cd8166 
d_shift_reg est 1754ab68 
d_shift_reg est 17688a24 
d_shift_reg est 5b58ba94 
d_shift_reg est 448c0024 
d_shift_reg est 3112205a 
d_shift_reg est 2a2028 
d_shift_reg est 265ac010 
d_shift_reg est 376647c 
d_shift_reg est 604576c 
d_shift_reg est 2b9308da 
d_shift_reg est 5440d8ee 
d_shift_reg est 666b3cca 
d_shift_reg est 1fc6c8 
d_shift_reg est 257dbf94 
d_shift_reg est 30dd332 
d_shift_reg est 7b183442 
d_shift_reg est 5f79dbfc 
d_shift_reg est 3fd6fafe 
d_shift_reg est 5aef43cc 
d_shift_reg est 37f76d76 
d_shift_reg est 6f2a5adc 
d_shift_reg est 76cfa744 
d_shift_reg est 791fd9ee 
d_shift_reg est 56f9ef54 
d_shift_reg est 72df1f7a 
d_shift_reg est 5d57690c 
d_shift_reg est 73fb62d0 
d_shift_reg est 5bfe5134 
d_shift_reg est 2d726ee6 
d_shift_reg est a7a64f4 
d_shift_reg est 2d04e08e 
d_shift_reg est 2d84bb64 
d_shift_reg est 4549bafa 
d_shift_reg est 218f6020 
d_shift_reg est 7c468398 
d_shift_reg est 4b563e76 
d_shift_reg est 7c2b25a6 
d_shift_reg est 2697e4d2 
d_shift_reg est 297966ca 
d_shift_reg est 5a794a54 
d_shift_reg est 1ed4aedc 
d_shift_reg est 3af0cbf2 
d_shift_reg est 1ed75fdc 
d_shift_reg est 2fed2b32 
d_shift_reg est 77d49c5c 
d_shift_reg est 56160982 
d_shift_reg est 2e397e20 
d_shift_reg est 74d3abe8 
d_shift_reg est 15b20754 
d_shift_reg est 5de0a98 
d_shift_reg est c726884 
d_shift_reg est 556453d8 
d_shift_reg est ca64c38 
d_shift_reg est 73c6a76c 
d_shift_reg est 55b53528 
d_shift_reg est 5e73d332 
d_shift_reg est 2c0be0a2 
d_shift_reg est 187979f0 
d_shift_reg est 567455d4 
d_shift_reg est 70d91e 
d_shift_reg est 4b6e44b0 
d_shift_reg est 1a2c5264 
d_shift_reg est 4fab6f12 
d_shift_reg est 2b27b4b8 
d_shift_reg est 352e4b48 
d_shift_reg est 1b56f300 
d_shift_reg est 5adf79b8 
d_shift_reg est 7837a5d8 
